StartDate,EndDate,duration_sec,prolific_id,loss3_win6,loss4_win6,loss5_win6,loss6_win6,loss7_win6,loss8_win6,loss9_win6,risk_question,age,gender,response_self_describe,highest_education,employement_status,IA usage,Data usage,why_not_usage,feedback,PROLIFIC_PID,association_1,association_2,association_3,association_4,association_5,situation_1,situation_2,situation_3,situation_4,situation_5,first_block,wording,gender_clean
2024-08-07 10:26:34,2024-08-07 10:41:17,882,669d375e2770224ca4ab171e,Accept,Reject,Reject,Reject,Reject,Reject,Reject,7,34,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,No comments,669d375e2770224ca4ab171e,damage,grief,defeat,absence,decline,job loss,relationship breakup,financial loss,car damage,house fire outbreak,associations,losses,Male
2024-08-07 10:35:34,2024-08-07 10:41:21,346,66767f9394a77038a8c5767f,Accept,Accept,Accept,Reject,Reject,Reject,Reject,5,29,Male,NA,"Some college, but no degree",Unemployed and looking for work,No,Yes,NA,None at this time.,66767f9394a77038a8c5767f,Death,Deteriorating relationships,Losing items,Losing yourself,Losing important emotions,I lost my father to a horrible disease,I lost my job,I lost a relationship with some siblings after my fathers death,I lost best friends due to group drama,I lost the place i called home for 5 years after my sister kicked us out.,situations,losing,Male
2024-08-07 10:37:08,2024-08-07 10:42:57,349,65aaa1235c45fd8c1d6fadc9,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,38,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,65aaa1235c45fd8c1d6fadc9,Life,Money,Anger,Regret,Frustration,Lost money at a horse track,Lost a friend due to drugs,Lost my keys,Lost a bag of returns and was looking for days,Lost my place in a TV show,situations,losses,Female
2024-08-07 10:40:43,2024-08-07 10:43:18,155,65fe225f99645f3f3b98e44c,Accept,Reject,Reject,Accept,Reject,Reject,Reject,6,18,Male,NA,"Some college, but no degree",Student,No,Yes,NA,NA,65fe225f99645f3f3b98e44c,failure,dissappointment,death,regret,greif,"Lost my way of living, could not be as productive as I wanted to.",Lost in a fencing match.,Lost in a video game.,Lost a loved one.,Lost my chance at loving someone.,associations,losing,Male
2024-08-07 10:40:14,2024-08-07 10:43:30,196,667ecbd5ebfffae09667e86d,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1,20,Female,NA,Associates or technical degree,Working part-time,No,Yes,NA,NA,667ecbd5ebfffae09667e86d,Gone,Missing,Goodbye,Can’t be found,Forgotten,Put dog down,Family member passed away,Missed train,Lost some money,Lost my phone,situations,losing,Female
2024-08-07 10:40:17,2024-08-07 10:43:38,200,5f326089ab7b300009c323c6,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,23,Female,NA,High school diploma or GED,Unemployed and looking for work,No,Yes,NA,NA,5f326089ab7b300009c323c6,Regret,Sadness,Anger,Guilt,Loss of Motivation,Lost my job,Got broken up with,My little sister passed,I lost my wallet,I lost my phone,associations,losses,Female
2024-08-07 10:36:29,2024-08-07 10:44:16,466,6689188752a01d16fe559906,Accept,Accept,Accept,Accept,Accept,Accept,Accept,10,49,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working part-time,No,Yes,NA,NA,6689188752a01d16fe559906,banking,stock exchange,cryptocurrency,trading,investments comapnies,investments,crypto currency,bets,savings,stocks,associations,loss,Female
2024-08-07 10:40:22,2024-08-07 10:44:56,273,632e2c66680515d1715945a7,Accept,Accept,Accept,Accept,Accept,Accept,Accept,10,32,Female,NA,"Some college, but no degree",Other,No,Yes,NA,NA,632e2c66680515d1715945a7,Loss of loved one,Game,Gambling,Lose items such as keys,Your mind,Lost at casino,Lost my phone,Mother at store,My dads dog,My mind when stressed,associations,loss,Female
2024-08-07 10:42:52,2024-08-07 10:47:24,271,6317ff092d6b47344b7d1ec5,Accept,Accept,Accept,Accept,Reject,Reject,Reject,7,37,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,6317ff092d6b47344b7d1ec5,Games,Sports,Monetary,Competition,Compensation,Lost in a pickup soccer game.,Lost money in the stock market.,Lost a hat at a restaurant.,Lost in a game of League of Legends.,Lost in a game of Monopoly.,associations,losing,Male
2024-08-07 10:41:30,2024-08-07 10:48:03,392,571c631fe1d2ec0013a68515,Accept,Accept,Reject,Reject,Reject,Reject,Reject,6,28,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,571c631fe1d2ec0013a68515,No longer have,Without,Once had but not anymore,Cut off,Unable to have,Loss of money,Loss of motivation,Loss of health,Loss of happiness,Loss of freedom,situations,loss,Female
2024-08-07 10:45:43,2024-08-07 10:48:24,160,668ecd7f8077002c6e8ebdbc,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,22,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,668ecd7f8077002c6e8ebdbc,death,fail,lose,gone,shame,lost a video game match,lost my dog,lost my car keys,lost my phone,lost a game of rock paper scissors,associations,loss,Female
2024-08-07 10:42:58,2024-08-07 10:49:05,366,66aa8a00cb81056a0cdb9216,Accept,Accept,Accept,Accept,Reject,Reject,Reject,2,31,Female,NA,Bachelor’s degree,A homemaker or stay-at-home parent,No,Yes,NA,NA,66aa8a00cb81056a0cdb9216,Failure,Missing,Sadness,Fault,Regret,Losing item at beach,Losing money on bad financial decision,Losing closeness in a friendship,Losing an argument,Losing a game,situations,losses,Female
2024-08-07 10:44:45,2024-08-07 10:49:26,281,663b0421761c9cf7cf4d38cb,Reject,Reject,Reject,Reject,Reject,Reject,Reject,7,26,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,663b0421761c9cf7cf4d38cb,Death,Destruction,Nevermore,Ruin,Had,I lost my friend Sarah,I lost my friend Elora,I lost my friend Jeannie,I lost my friend Seth,I lost my opportunity to graduate early,situations,losses,Male
2024-08-07 10:45:13,2024-08-07 10:49:27,253,6634fcc04fdb39573179fb61,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1,46,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,6634fcc04fdb39573179fb61,helpless,sad,dejected,rejected,upset,Coworker A,Family B,Friend G,Coworker S,Coworker J,situations,losses,Female
2024-08-07 10:37:08,2024-08-07 10:49:35,746,658161e688b11df3ed927bea,Accept,Reject,Reject,Reject,Reject,Reject,Reject,9,25,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,n/a,658161e688b11df3ed927bea,fail,failure,loss,mislead,n/a,i lost my dog to some weird seizure which happens mostly to dogs,"when i lost my grandpa to old age, i took a big toll on me because, we mostly kicked it off when i was over at her place enjoying the holidays",n/a,n/a,n/a,associations,losses,Male
2024-08-07 10:43:36,2024-08-07 10:49:36,359,669418e0e420bbd5109c2aa0,Accept,Accept,Reject,Reject,Reject,Reject,Reject,4,20,Male,NA,"Some college, but no degree",Student,No,Yes,NA,n/a,669418e0e420bbd5109c2aa0,losing a game,gambling,money,a loved one,an item,losing a soccer game,losing a videogame,losing grade points,losing items,losing freedom,associations,losing,Male
2024-08-07 10:38:43,2024-08-07 10:49:37,654,64014e60aa3da4437a518c64,Accept,Reject,Reject,Reject,Reject,Reject,Reject,9,46,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,n/a,64014e60aa3da4437a518c64,fail,mislead,disappiontment,n/a,n/a,"yes, i lost my very close friend on the 7th of august 2022 and loss was very tragic that, i couldn't function well","when i lost my dog to armed robbers, this one also took a toll on me","when i lost my grandma to old age , since she was the only one who bonded well with me over the years",N/A,N/A,situations,loss,Male
2024-08-07 10:38:26,2024-08-07 10:50:30,723,665793f3acebdfee506c1634,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1,34,Female,NA,Bachelor’s degree,A homemaker or stay-at-home parent,No,Yes,NA,NA,665793f3acebdfee506c1634,Sadness,Disappointment,Wanting second chances,Regret,Motivation,This actually happened to my child at a sporting event. Her team was in first place on day 1 and after they competed on day 2 we thought they had won. We hadn’t seen one child make a small but critical error that cost them the entire competition. This was a competition that my child had worked so hard for and spent so much time preparing for and the look on her face when we found out that they lost was so devastating. I felt that loss so hard as if it were my own. I still feel sad anytime I think about it as if I lost too.,I recently lost a friend. I’m not sure if that’s what you mean by loss and losing but recently I found out that a friend was speaking poorly about me to others and I had to end the friendship. I wanted to remain friends with her and this loss has been very sad for me.,We travel for sports and we receive hotel links for room blocks but there aren’t enough rooms available for everyone. We call this the room race. I lost the room race. My credit card was set to expire before our travel dates and I wasn’t aware that they wouldn’t let me use it to make the reservation. The rooms all filled up and I ended up having to stay further away.,I lost a bike race against my husband biking home from the park.,Our family played the Junior Detective board game a few days ago and I lost.,associations,losing,Female
2024-08-07 10:40:04,2024-08-07 10:50:43,639,6674fd8cbb94ec4e1be7781b,Reject,Reject,Reject,Reject,Accept,Accept,Accept,8,40,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working part-time,No,Yes,NA,none,6674fd8cbb94ec4e1be7781b,personal loss,abstract loss,financial loss,material loss,health related loss,personal loss,material loss,financial loss,abstract,health,associations,loss,Male
2024-08-07 10:39:28,2024-08-07 10:51:13,704,663de3332de392974f96decd,Reject,Accept,Accept,Accept,Reject,Accept,Reject,8,43,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,No,cause i have personal infomation,very interesting,663de3332de392974f96decd,miss,missed,missing,misplace,misplaced,lost of memory,Anxiety,depression,tiredness,lost a pet,associations,loss,Male
2024-08-07 10:46:05,2024-08-07 10:51:28,323,65c10d7371fb575465c6d0ad,Reject,Reject,Reject,Reject,Reject,Reject,Reject,0,55,Female,NA,"Some college, but no degree",Unemployed and looking for work,No,Yes,NA,NA,65c10d7371fb575465c6d0ad,Lose,Sad,Disappointed,Crying,Hurt,Weightloss trying to lose weight keep gaining,Loaning people money and not getting it back,Buying scratch off tickets not winning losing money,Runny late picking up my daughter from work,Leaving late missing a good parking space,associations,losing,Female
2024-08-07 10:49:26,2024-08-07 10:51:32,126,5b21c4ab31d0080001b9f55e,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4,28,Female,NA,High school diploma or GED,A homemaker or stay-at-home parent,No,Yes,NA,NA,5b21c4ab31d0080001b9f55e,Family members,Money,Second place,Behind,Not enough,Lost money,Na,Na,Na,Na,associations,losses,Female
2024-08-07 10:47:44,2024-08-07 10:51:36,232,668985c71f009bb0b722fc3c,Accept,Accept,Accept,Accept,Accept,Accept,Reject,7,26,Female,NA,"Some college, but no degree",Student,No,Yes,NA,NA,668985c71f009bb0b722fc3c,Failure,Shame,Sadness,Lonely,Struggle,Lost job,Lost different items,Losing at games,Lost in friend circle fishing competition,Losing morality,associations,losing,Female
2024-08-07 10:49:16,2024-08-07 10:51:51,155,663a7eedb08b0564731100f0,Accept,Reject,Reject,Accept,Reject,Reject,Reject,8,45,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,663a7eedb08b0564731100f0,when i go gambling,when i waste time on the computer,when i miss out on my sons sporting events,the death of friends i havent spoke to,losing happiness as the years go by,Gambling losses,Loss of happiness,loss of time,loss of a friend,cannot think of any other,situations,losing,Male
2024-08-07 10:43:06,2024-08-07 10:52:20,554,60dabec99da9511a8e98f20e,Accept,Accept,Reject,Reject,Reject,Reject,Reject,6,37,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,60dabec99da9511a8e98f20e,grief-stricken,inadequacy,disappointment,defeat,failure,loss of a beloved pet,unable to adequately save for a new vehicle,family absences due to other commitments,disappointment in cooking adventures,missed work opportunities,associations,losing,Male
2024-08-07 10:37:41,2024-08-07 10:52:52,911,65603f388b128e01321fdee9,Accept,Accept,Accept,Accept,Accept,Accept,Accept,7,50,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Other,No,Yes,NA,Now I see bills with wings flying away!,65603f388b128e01321fdee9,Job loss,Money loss,Loss of a loved one,Love loss,Loss of oneself,Money stolen from my own cousin.,I almost lost my best friend when he got stabbed during a bar fight.,My best friend developed feelings for me and I got scared. I didn't just lose my best friend. I lost all the sense of security and presence he had in my life.,I broke up with my fiance because he bought us a house without including me in the decision. Love loss.,"It's not really a loss, but it still feels like i'm losing my home and everything I know here because i'm moving to another state with bonehead fiance above.",associations,loss,Female
2024-08-07 10:41:22,2024-08-07 10:53:04,701,6687db2c9f5c900c1cc1006d,Reject,Reject,Reject,Reject,Accept,Accept,Accept,9,49,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,6687db2c9f5c900c1cc1006d,financial loss,health related,material loss,abstract,personal loss,health,personal,material,job,health,associations,loss,Female
2024-08-07 10:37:34,2024-08-07 10:53:56,981,668d655ff5755515179cd089,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,19,Female,NA,High school diploma or GED,Student,No,Yes,NA,NA,668d655ff5755515179cd089,higher expectations,grief,second place,dissapointment,not enough,Did not win a scholarship award that I applied for,Did not get the final grade I wanted in a class,Had to restart my art project because it was broken,Lost my favorite shirt when I went on vacation,Lost a friend because they moved away,situations,losing,Female
2024-08-07 10:51:37,2024-08-07 10:54:22,164,5d72f471515c8b0001ed07fc,Accept,Accept,Reject,Reject,Reject,Reject,Reject,5,24,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5d72f471515c8b0001ed07fc,sad,hurt,scared,fear,anxiety,I lost my wallet,I lost a friend,I lost an argument,I lost a boyfriend,I lost a bet,associations,loss,Female
2024-08-07 10:52:21,2024-08-07 10:54:38,136,63ef5d25e9b2814388fe79d4,Accept,Accept,Reject,Reject,Reject,Reject,Reject,7,23,Male,NA,Bachelor’s degree,Unemployed and looking for work,No,Yes,NA,NA,63ef5d25e9b2814388fe79d4,sad,embarrassing,angry,depressing,growth,losing video game,losing friend,losing race,losing contest,losing home,situations,losses,Male
2024-08-07 10:47:42,2024-08-07 10:55:04,442,63efaace5197dda4627d742f,Accept,Accept,Reject,Reject,Reject,Reject,Reject,2,45,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,63efaace5197dda4627d742f,death,damage,ruined,theft,misplaced,Death of my grandfather,A close friend and I had a falling out.  I lost a close friend.,"Finances at work have been struggling, so I have been dealing with the loss of freedom for expenses needed for the team.",My favorite baseball team has been struggling to win lately.,I can't think of a 5th one.,associations,loss,Female
2024-08-07 10:52:33,2024-08-07 10:55:04,151,592bb32c943e670001cde123,Accept,Accept,Accept,Reject,Reject,Reject,Reject,5,39,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,Thanks,592bb32c943e670001cde123,shame,guilt,sadness,sorrow,remorse,football game,soccer game,darts game,travel bag,keys,associations,losing,Male
2024-08-07 10:52:11,2024-08-07 10:55:09,177,5d849ee0a954540019f513dd,Accept,Accept,Reject,Reject,Reject,Reject,Reject,4,34,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,5d849ee0a954540019f513dd,I think about losing keys,I think about losing relationships,I think about losing weight,I think about losing food,I think about losing my home,Keys,Coffee,Blanket,Mirror,Necklace,situations,losing,Female
2024-08-07 10:50:31,2024-08-07 10:55:27,295,6634e6202da0719ae4ec6455,Accept,Accept,Accept,Accept,Accept,Reject,Reject,3,44,Female,NA,Bachelor’s degree,A homemaker or stay-at-home parent,No,Yes,NA,NA,6634e6202da0719ae4ec6455,not winner,second place,waste,bankrupcy,expend,divorce,late to a meeting,didn't have strawberries at the store,late to a lunch date,didn't meet a deadline,associations,losses,Female
2024-08-07 10:51:11,2024-08-07 10:55:32,260,5f2c4d9ec221140edf238051,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,23,Female,NA,"Some college, but no degree",Working part-time,No,Yes,NA,NA,5f2c4d9ec221140edf238051,Something that I need to give willingly or not.,Missing out on opportunities,something that causes lots of stress,something you'd hate to have or happen to you,removing something from your life,can't find an internship in months,getting rejection letters/emails everyday,Lost track of where I put my stuff,Losing lots of money towards transportation,debt,situations,losing,Female
2024-08-07 10:48:11,2024-08-07 10:55:33,442,663ae47e103073abf50ca020,Accept,Accept,Reject,Reject,Reject,Reject,Reject,1,33,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,663ae47e103073abf50ca020,Financial Impact,Painful Feelings,Life Change,Frustration,Growth,I lost some money investing in stock market.,I wasted a flight ticket due to a schedule conflict.,I left a piece of clothes of mine in the hotel room while traveling and it was one of my favorites.,Our dishwasher leaked and damaged a large area of hardwood floor in my home.,One of my colleagues left the company and we lost an intelligent member of the team.,situations,losses,Female
2024-08-07 10:50:17,2024-08-07 10:56:06,349,65cb8f32b2fa9c5be8263869,Accept,Accept,Reject,Reject,Reject,Reject,Reject,2,23,Female,NA,Bachelor’s degree,Student,No,Yes,NA,n/a,65cb8f32b2fa9c5be8263869,not enough,fail,bad,misplace,wrong,lost my new golf ball marker,lost in friendly games of golf,lost in an iphone game i was playing,lost in an xbox video game,lost my purse,associations,losing,Female
2024-08-07 10:54:19,2024-08-07 10:56:10,110,5723d6abccc7cc00086bb0d2,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4,32,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,5723d6abccc7cc00086bb0d2,games,pain,fear,practice,defeat,I lost some money in stocks.,I lost a friend just from growing apart.,I lost a position at work that I used to hold.,I lost a few fish that died.,I lost playing a video game with friends.,associations,losing,Female
2024-08-07 10:48:30,2024-08-07 10:56:14,463,6663a12568669787edea27ea,Accept,Accept,Accept,Accept,Accept,Reject,Reject,7,23,Female,NA,Bachelor’s degree,Unemployed and looking for work,No,Yes,NA,NA,6663a12568669787edea27ea,Gone,Unattainable,Empty handed,Opportunity,Not worth it,Job opportunity,Business opportunity,Car,School,Person,associations,losses,Female
2024-08-07 10:48:47,2024-08-07 10:56:28,460,6694614af27e0266c1ad6726,Accept,Accept,Accept,Reject,Reject,Reject,Reject,2,27,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working part-time,No,Yes,NA,NA,6694614af27e0266c1ad6726,sports team,financial,death,can't find something,political races,A family member passed away,I misplaced a pair of earbuds,My favorite basketball team failed to make the playoffs,My favorite baseball team traded away one of my favorite players,I lost a sports bet,associations,losses,Male
2024-08-07 10:53:40,2024-08-07 10:56:32,171,60ddff2cd6cb7a81cdfb6a00,Accept,Accept,Accept,Accept,Reject,Reject,Reject,7,21,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,60ddff2cd6cb7a81cdfb6a00,Depraved,Lonesome,Nothing,Empty,Without,Passing of my aunt,Birth mother leaving,Grandmother in and out of conciousness,N/A,N/A,associations,loss,Female
2024-08-07 10:49:23,2024-08-07 10:56:35,431,5d82d28977546f00166ae702,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1,37,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working part-time,No,Yes,NA,"I have taken grad leven courses in basic statistics and probability, so a rational actor should have taken the bet up to the expected probability of 0.5 (even odds). I am currently a bit short on cash though...",5d82d28977546f00166ae702,Grief,Not whole,Fear,Anxiety,Change,Breaking up with a former romantic partner,Losing a communicative relationship with my father,Losing a sense of belonging with a former friend group,Losing a jacket,Losing a pet snail,situations,loss,Female
2024-08-07 10:53:25,2024-08-07 10:56:42,197,663e42a7128ddc9411dc7db2,Accept,Accept,Accept,Accept,Reject,Reject,Reject,7,24,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,663e42a7128ddc9411dc7db2,grief,sadness,heartbreak,alone,mind,loss of confidence in self,loss of close friendship,loss of future perspectives,loss of ability to live where wanted,loss of time,associations,loss,Female
2024-08-07 10:52:50,2024-08-07 10:56:57,246,610df498456dbaeef682c7ca,Accept,Reject,Reject,Reject,Reject,Reject,Reject,2,23,Male,NA,"Some college, but no degree",Student,No,Yes,NA,NA,610df498456dbaeef682c7ca,dissapointment,reevaluate,empty,sadness,reflect,didn't go to concert,didn't go to wrestling event,n/a,n/a,n/a,associations,losses,Male
2024-08-07 10:55:10,2024-08-07 10:57:02,111,5fc7e4142a10490c47936a64,Accept,Reject,Reject,Reject,Reject,Reject,Reject,7,33,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5fc7e4142a10490c47936a64,greif,mourn,sadness,lonely,hurt,grandfather died,lost my savings,grandma lost her memory,lost a friend,lost free time,associations,loss,Female
2024-08-07 10:53:02,2024-08-07 10:57:03,240,663cfa8309ab946fcf1b6a9b,Accept,Accept,Accept,Accept,Reject,Reject,Reject,5,33,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,663cfa8309ab946fcf1b6a9b,Defeat,Dissapointment,Failure,Opportunity for improvement,Analyze,Losing a soccer game,Losing a baseball game,Losing a customer,Losing my cool with a friend,Losing my wallet,associations,losing,Male
2024-08-07 10:54:13,2024-08-07 10:57:17,183,5e552a5e45774651f60e62b3,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4,26,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5e552a5e45774651f60e62b3,Failure,Defeat,Incompetence,Lack of effort,Unsuccessful,Didn’t get a job applied for,Didn’t get the salary I wanted,Connect 4,Ping pong,Lost an argument,associations,losing,Female
2024-08-07 10:55:33,2024-08-07 10:57:21,108,653e679a3f5e32d2cafbad75,Accept,Accept,Accept,Accept,Accept,Accept,Accept,9,32,Female,NA,Bachelor’s degree,A homemaker or stay-at-home parent,No,Yes,NA,NA,653e679a3f5e32d2cafbad75,game,sports,money,casino,hope,I was sick and losing hope I would be better.,I was having an argument with my husband and losing hope.,I was losing in Battleship.,I was losing a parenting battle with my toddler.,I was losing my hair.,associations,losing,Female
2024-08-07 10:51:40,2024-08-07 10:57:47,367,6655315bd9e115815c82f273,Accept,Accept,Reject,Reject,Reject,Reject,Reject,5,41,Female,NA,Associates or technical degree,A homemaker or stay-at-home parent,No,Yes,NA,NA,6655315bd9e115815c82f273,Moving,Dead,Gone,Lost,Gamble,My dog of 17 years passed.,My grandmother passed.,My uncle passed.,My sister left us for a long time.,My parents are selling our family home.,situations,loss,Female
2024-08-07 10:54:50,2024-08-07 10:57:58,188,66731ea1b7a2b7865029eb3c,Accept,Reject,Reject,Accept,Reject,Reject,Reject,5,24,Male,NA,Associates or technical degree,Unemployed and looking for work,No,Yes,NA,no,66731ea1b7a2b7865029eb3c,failure,disappointment,sadness,frustration,anger,lost my job,lost new job opportunity,lost my keys,lost video game match against my friend,lost money,situations,losing,Male
2024-08-07 10:52:35,2024-08-07 10:58:09,334,663e53d0455c08266bead94f,Accept,Reject,Reject,Reject,Reject,Reject,Reject,5,34,Male,NA,Bachelor’s degree,Other,No,Yes,NA,"I thought that are loss of a person, not monetary",663e53d0455c08266bead94f,Pain,Suffering,Emptyness,Sadness,Sorrow,"Loss my friend, he commited suicide because of depression.",Lost my father for a heartattack.,Lost a work peer,.,.,situations,losses,Male
2024-08-07 10:50:47,2024-08-07 10:58:12,445,6663bfb92243733847460b0b,Accept,Accept,Accept,Reject,Reject,Reject,Reject,7,31,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,6663bfb92243733847460b0b,Bad,Not qualified,Insufficient,Try harder next time,Upset,Did not get a job i applied for,I was outbid on ebay,Arrived late to doctors appointment and had to reschedule,Did not reach weight loss goal,Rejected by someone at a bar,associations,losing,Male
2024-08-07 10:54:28,2024-08-07 10:58:17,228,63f7eb4fd0c75f760998818c,Accept,Reject,Reject,Reject,Reject,Reject,Reject,2,33,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,63f7eb4fd0c75f760998818c,taking away,negative,competitiveness,game points,sadness,loss of a friend from suicide,loss at a game of cards,loss at a word game with partner,lost money,experienced a favorite team lose,associations,loss,Female
2024-08-07 10:55:24,2024-08-07 10:58:20,175,66ad361d37e066318f75978b,Accept,Accept,Reject,Reject,Reject,Reject,Reject,6,39,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,66ad361d37e066318f75978b,Sad,Depress,Not happy,try again,fail,I lost my Dog,I lost my grandpa,I lost my business,miscarraige,Aunt,situations,loss,Male
2024-08-07 10:53:24,2024-08-07 10:58:24,299,5eb9adaec2e8960d50c6734b,Accept,Reject,Reject,Reject,Reject,Reject,Reject,2,37,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,5eb9adaec2e8960d50c6734b,unhappy,sad,angry,frustrated,unfair,losing a family member,losing a promotion opportinity,losing a friend,losing investment,losing health (health condition declined),situations,losing,Female
2024-08-07 10:55:00,2024-08-07 10:58:28,207,5faefcc22be93b11829e84df,Accept,Accept,Accept,Accept,Reject,Reject,Reject,2,28,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5faefcc22be93b11829e84df,grief,defeat,missing,failure,absence,breakup,job opportunity,friendship,financial setback,personal item,associations,losses,Male
2024-08-07 10:51:34,2024-08-07 10:58:41,426,5dd31ee6181abc335d955478,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,30,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5dd31ee6181abc335d955478,to physically lose something,if someone dies,to lose a job,to lose a relationship,to lose your mind,a job,money,financial stability,my cat,intrest,situations,loss,Female
2024-08-07 10:54:46,2024-08-07 10:58:41,235,6110bcce9a9555a43bfbdb47,Accept,Accept,Reject,Accept,Accept,Reject,Accept,7,29,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,6110bcce9a9555a43bfbdb47,Dissappointment,Discouraged,Sadness,Trouble,Defeated,Loss of friendship,Loss of a relative,Loss of board game,Loss of obtaining a salary increase,Loss of playing a sport,associations,losses,Female
2024-08-07 10:56:41,2024-08-07 10:58:52,131,65d6ba9575a40418a6dff3eb,Accept,Reject,Reject,Accept,Reject,Reject,Reject,5,27,Male,NA,"Some college, but no degree",Student,No,Yes,NA,NA,65d6ba9575a40418a6dff3eb,sadness,pain,emptiness,fondness,solace,Death of loved one,loss of friends,loss of happiness,loss in a game,loss in a giveaway,associations,loss,Male
2024-08-07 10:53:35,2024-08-07 10:59:09,333,65c273252f46c0f1081a4d8d,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,51,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,65c273252f46c0f1081a4d8d,65c273252f46c0f1081a4d8d,games,family,friends,financial,opportunities,good deal,job opportunity,none,none,none,associations,losses,Female
2024-08-07 10:55:17,2024-08-07 10:59:21,244,663ec602f5dc7af6ccc1c2d0,Accept,Reject,Reject,Reject,Reject,Reject,Reject,2,22,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,663ec602f5dc7af6ccc1c2d0,Sadness,dirty,failure,disappointment,embarrassment,Lost a board game with friends,Lost a board game with mom,My plan for work was not picked.,Guy ended up not liking me.,Looked over for promotion,situations,losing,Female
2024-08-07 10:56:23,2024-08-07 10:59:30,187,665e8559ae85fff2d68ca22c,Accept,Accept,Accept,Accept,Accept,Accept,Accept,6,32,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,665e8559ae85fff2d68ca22c,gone,removed,left,falling away,distant,Lost money,lost profits,lost my dad,lost my confidence,lost my happiness,associations,losses,Male
